"","fips","year","countyfips","statefips","stateusps","pop","z_ED_nat","z_HE_nat","z_SE_nat","z_COI_nat","c5_ED_nat","c5_HE_nat","c5_SE_nat","c5_COI_nat","r_ED_nat","r_HE_nat","r_SE_nat","r_COI_nat","c5_ED_stt","c5_HE_stt","c5_SE_stt","c5_COI_stt","r_ED_stt","r_HE_stt","r_SE_stt","r_COI_stt","c5_ED_met","c5_HE_met","c5_SE_met","c5_COI_met","r_ED_met","r_HE_met","r_SE_met","r_COI_met"
"394",17031340500,2015,17031,17,"IL",208,-0.031189069,0.0073457458,-0.035285261,-0.0067925639,"Low","Low","Low","Low",36,37,38,37,"Low","Moderate","Low","Low",34,41,34,35,"Low","Moderate","Low","Low",33,44,35,36
"395",17031340600,2015,17031,17,"IL",338,-0.073886909,-0.06655474,-0.65088058,-0.091146171,"Very Low","Very Low","Very Low","Very Low",14,5,1,1,"Very Low","Very Low","Very Low","Very Low",12,5,1,1,"Very Low","Very Low","Very Low","Very Low",11,7,1,1
"396",17031350100,2015,17031,17,"IL",92,0.0066169258,-0.03766416,-0.04325429,-0.0083009116,"Moderate","Very Low","Low","Low",58,11,37,35,"Moderate","Very Low","Low","Low",57,13,33,33,"Moderate","Very Low","Low","Low",50,14,34,35
"397",17031350400,2015,17031,17,"IL",764,-0.056061622,0.0133618,-0.77891892,-0.095639668,"Low","Moderate","Very Low","Very Low",22,43,1,1,"Very Low","Moderate","Very Low","Very Low",20,47,1,1,"Very Low","Moderate","Very Low","Very Low",20,50,1,1
"398",17031351000,2015,17031,17,"IL",290,-0.019142043,0.013131407,-0.1659034,-0.020078879,"Moderate","Moderate","Very Low","Low",43,42,19,24,"Moderate","Moderate","Very Low","Low",42,46,18,24,"Low","Moderate","Very Low","Low",39,49,20,25
"399",17031351100,2015,17031,17,"IL",815,-0.040349007,0.010105958,-0.73021793,-0.088563852,"Low","Low","Very Low","Very Low",30,40,1,1,"Low","Moderate","Very Low","Very Low",29,43,1,2,"Low","Moderate","Very Low","Very Low",28,46,1,2
"400",17031351400,2015,17031,17,"IL",589,-0.053526279,-0.072847843,-0.6971212,-0.094949998,"Low","Very Low","Very Low","Very Low",23,4,1,1,"Low","Very Low","Very Low","Very Low",21,5,1,1,"Low","Very Low","Very Low","Very Low",21,6,1,1
"401",17031351500,2015,17031,17,"IL",79,-0.028468566,-0.036351521,-0.40399781,-0.054121818,"Low","Very Low","Very Low","Very Low",38,11,4,5,"Low","Very Low","Very Low","Very Low",36,13,6,8,"Low","Very Low","Very Low","Very Low",34,15,7,8
"402",17031360200,2015,17031,17,"IL",596,-0.054379556,-0.0039012015,-0.52239114,-0.067363374,"Low","Low","Very Low","Very Low",22,28,2,3,"Low","Low","Very Low","Very Low",21,31,3,5,"Low","Low","Very Low","Very Low",21,34,4,5
"403",17031380100,2015,17031,17,"IL",439,-0.042607926,-0.0070815785,-0.4805676,-0.061518274,"Low","Low","Very Low","Very Low",29,26,2,4,"Low","Low","Very Low","Very Low",27,29,4,6,"Low","Low","Very Low","Very Low",27,32,5,7
"404",17031380200,2015,17031,17,"IL",193,-0.037876211,0.0016373176,-0.28883281,-0.037708867,"Low","Low","Very Low","Very Low",32,33,8,12,"Low","Low","Very Low","Very Low",31,36,10,13,"Low","Low","Very Low","Very Low",29,39,11,14
"405",17031380500,2015,17031,17,"IL",289,-0.056900889,-0.05342954,-0.50634176,-0.071016826,"Low","Very Low","Very Low","Very Low",21,7,2,2,"Very Low","Very Low","Very Low","Very Low",20,8,4,4,"Very Low","Very Low","Very Low","Very Low",20,9,4,5
"406",17031380700,2015,17031,17,"IL",182,-0.027554356,-0.054405153,-0.47194564,-0.063857377,"Low","Very Low","Very Low","Very Low",38,7,2,3,"Low","Very Low","Very Low","Very Low",37,8,4,5,"Low","Very Low","Very Low","Very Low",34,9,5,6
"407",17031381200,2015,17031,17,"IL",329,-0.012997201,-0.0044204639,-0.16591313,-0.0212583,"Moderate","Low","Very Low","Low",47,28,19,23,"Moderate","Low","Very Low","Low",47,31,18,23,"Moderate","Low","Very Low","Low",41,34,20,25
"408",17031381400,2015,17031,17,"IL",495,-0.034011539,-0.04204572,-0.19341627,-0.03077925,"Low","Very Low","Very Low","Very Low",34,9,16,15,"Low","Very Low","Very Low","Very Low",33,11,16,16,"Low","Very Low","Very Low","Very Low",31,13,18,18
"409",17031381500,2015,17031,17,"IL",90,-0.049065903,-0.052764889,-0.59456223,-0.080367416,"Low","Very Low","Very Low","Very Low",25,7,1,1,"Low","Very Low","Very Low","Very Low",24,8,2,2,"Low","Very Low","Very Low","Very Low",24,9,2,3
"410",17031381800,2015,17031,17,"IL",154,-0.030763637,-0.043082193,-0.32008901,-0.045302838,"Low","Very Low","Very Low","Very Low",36,9,7,8,"Low","Very Low","Very Low","Very Low",35,11,9,10,"Low","Very Low","Very Low","Very Low",33,12,10,11
"411",17031381900,2015,17031,17,"IL",264,-0.032945178,-0.028170541,-0.23999648,-0.034624055,"Low","Very Low","Very Low","Very Low",35,14,11,13,"Low","Very Low","Very Low","Very Low",33,16,13,14,"Low","Very Low","Very Low","Very Low",32,18,14,16
"412",17031390100,2015,17031,17,"IL",402,-0.010283529,0.026121734,-0.098509967,-0.0098615773,"Moderate","Moderate","Low","Low",49,55,28,34,"Moderate","High","Low","Low",49,62,26,32,"Moderate","High","Low","Low",43,64,27,34
"413",17031390200,2015,17031,17,"IL",390,-0.0083479285,0.013383555,-0.030163962,-0.0030252584,"Moderate","Moderate","Low","Moderate",50,43,39,41,"Moderate","Moderate","Low","Low",50,47,34,38,"Moderate","Moderate","Low","Low",43,50,36,39
"414",17031390300,2015,17031,17,"IL",834,-0.028136181,-0.0068868943,-0.36431295,-0.046335783,"Low","Low","Very Low","Very Low",38,26,5,8,"Low","Low","Very Low","Very Low",36,29,7,10,"Low","Low","Very Low","Very Low",34,32,8,11
"415",17031390400,2015,17031,17,"IL",331,-0.014167786,-0.0078313891,-0.30850318,-0.038379304,"Moderate","Low","Very Low","Very Low",46,26,7,11,"Moderate","Low","Very Low","Very Low",46,28,9,13,"Moderate","Low","Very Low","Very Low",41,31,10,14
"416",17031390500,2015,17031,17,"IL",261,0.0042266906,-0.0021645061,0.050619766,0.006142702,"Moderate","Low","Moderate","Moderate",57,30,55,52,"Moderate","Low","Moderate","Moderate",56,33,49,48,"Moderate","Low","Moderate","Moderate",49,35,49,47
"417",17031390600,2015,17031,17,"IL",403,0.014892947,0.020016635,0.10914619,0.016499605,"High","Moderate","High","High",62,49,67,65,"Moderate","Moderate","High","High",60,55,63,61,"Moderate","Moderate","High","Moderate",53,57,62,58
"418",17031390700,2015,17031,17,"IL",415,0.0084664607,0.0069711339,-0.069810994,-0.0064655971,"Moderate","Low","Low","Low",59,37,32,37,"Moderate","Moderate","Low","Low",58,41,29,35,"Moderate","Moderate","Low","Low",51,44,30,36
"419",17031400300,2015,17031,17,"IL",545,-0.028869584,-0.010320735,-0.47648218,-0.059862852,"Low","Low","Very Low","Very Low",37,24,2,4,"Low","Low","Very Low","Very Low",36,26,4,6,"Low","Low","Very Low","Very Low",33,29,5,7
"420",17031400400,2015,17031,17,"IL",554,-0.051225249,-0.045620643,-0.35484993,-0.051892694,"Low","Very Low","Very Low","Very Low",24,9,5,6,"Low","Very Low","Very Low","Very Low",23,10,7,8,"Low","Very Low","Very Low","Very Low",22,11,8,9
"421",17031400500,2015,17031,17,"IL",765,-0.054968052,-0.060714971,-0.54223877,-0.075760961,"Low","Very Low","Very Low","Very Low",22,5,1,2,"Low","Very Low","Very Low","Very Low",21,6,3,3,"Low","Very Low","Very Low","Very Low",21,8,3,4
"422",17031400800,2015,17031,17,"IL",1017,-0.061995223,-0.033465762,-0.54252559,-0.073686749,"Very Low","Very Low","Very Low","Very Low",19,12,1,2,"Very Low","Very Low","Very Low","Very Low",17,14,3,4,"Very Low","Very Low","Very Low","Very Low",17,16,3,4
"423",17031410100,2015,17031,17,"IL",211,0.010090313,-0.029814048,-0.081135124,-0.011502617,"Moderate","Very Low","Low","Low",60,14,30,32,"Moderate","Very Low","Low","Low",58,15,28,31,"Moderate","Very Low","Low","Low",52,17,29,33
"424",17031410200,2015,17031,17,"IL",158,0.013250643,0.0055673458,-0.095102899,-0.0090340097,"High","Low","Low","Low",61,36,28,35,"Moderate","Low","Low","Low",60,39,26,33,"Moderate","Moderate","Low","Low",53,42,28,34
"425",17031410500,2015,17031,17,"IL",307,0.0033412401,-0.012120365,-0.082783327,-0.010568477,"Moderate","Low","Low","Low",56,23,30,33,"Moderate","Low","Low","Low",56,25,27,32,"Moderate","Low","Low","Low",49,27,29,33
"426",17031410600,2015,17031,17,"IL",389,0.016251538,0.016462408,-0.043546863,-0.001534673,"High","Moderate","Low","Moderate",63,46,37,43,"High","Moderate","Low","Low",61,51,33,40,"Moderate","Moderate","Low","Low",54,54,34,40
"427",17031410700,2015,17031,17,"IL",222,0.0054435437,0.010782139,0.10731973,0.014261616,"Moderate","Low","High","High",57,40,67,62,"Moderate","Moderate","High","Moderate",57,44,62,57,"Moderate","Moderate","High","Moderate",50,47,62,55
"428",17031410800,2015,17031,17,"IL",511,-0.0013514004,0.0035198987,-0.12742756,-0.014638561,"Moderate","Low","Low","Low",54,34,23,29,"Moderate","Low","Low","Low",53,38,22,28,"Moderate","Moderate","Low","Low",46,41,24,29
"429",17031410900,2015,17031,17,"IL",481,0.016661413,0.014496154,0.051379722,0.0093736034,"High","Moderate","Moderate","Moderate",63,44,55,56,"High","Moderate","Moderate","Moderate",61,48,49,51,"Moderate","Moderate","Moderate","Moderate",54,51,50,50
"430",17031411000,2015,17031,17,"IL",126,0.01933042,-0.024446696,0.10904115,0.012269509,"High","Very Low","High","Moderate",64,16,67,60,"High","Very Low","High","Moderate",62,18,63,55,"Moderate","Very Low","High","Moderate",55,20,62,53
"431",17031411100,2015,17031,17,"IL",394,0.017013764,-0.015229114,0.23370485,0.027528478,"High","Low","Very High","High",63,21,91,77,"High","Low","Very High","High",61,23,91,74,"Moderate","Low","Very High","High",54,26,91,71
"432",17031411200,2015,17031,17,"IL",302,0.0098046381,0.023872782,0.039141156,0.0081797494,"Moderate","Moderate","Moderate","Moderate",60,53,52,55,"Moderate","Moderate","Moderate","Moderate",58,60,47,50,"Moderate","High","Moderate","Moderate",52,61,47,49
"433",17031420100,2015,17031,17,"IL",262,-0.040247381,-0.051414996,-0.39343566,-0.055790402,"Low","Very Low","Very Low","Very Low",30,7,4,5,"Low","Very Low","Very Low","Very Low",29,8,6,7,"Low","Very Low","Very Low","Very Low",28,10,7,8
"434",17031420200,2015,17031,17,"IL",493,-0.020031519,-0.095350936,-0.24541152,-0.040940534,"Moderate","Very Low","Very Low","Very Low",43,2,11,10,"Moderate","Very Low","Very Low","Very Low",42,3,12,11,"Low","Very Low","Very Low","Very Low",38,3,13,13
"435",17031420300,2015,17031,17,"IL",247,-0.027441951,-0.034479871,-0.25888672,-0.036885776,"Low","Very Low","Very Low","Very Low",38,12,10,12,"Low","Very Low","Very Low","Very Low",37,14,11,13,"Low","Very Low","Very Low","Very Low",34,15,12,15
"436",17031420400,2015,17031,17,"IL",193,-0.037308641,0.00099539536,-0.32316953,-0.04171861,"Low","Low","Very Low","Very Low",32,32,6,10,"Low","Low","Very Low","Very Low",31,35,9,11,"Low","Low","Very Low","Very Low",30,38,9,13
"437",17031420500,2015,17031,17,"IL",411,-0.06780643,-0.069577761,-0.48693624,-0.071672171,"Very Low","Very Low","Very Low","Very Low",16,4,2,2,"Very Low","Very Low","Very Low","Very Low",14,5,4,4,"Very Low","Very Low","Very Low","Very Low",14,6,5,5
"438",17031420600,2015,17031,17,"IL",587,-0.065013163,-0.04340864,-0.66155237,-0.088956125,"Very Low","Very Low","Very Low","Very Low",17,9,1,1,"Very Low","Very Low","Very Low","Very Low",16,11,1,2,"Very Low","Very Low","Very Low","Very Low",15,12,1,2
"439",17031420700,2015,17031,17,"IL",1044,-0.077991962,-0.053873181,-0.5995326,-0.084269129,"Very Low","Very Low","Very Low","Very Low",13,7,1,1,"Very Low","Very Low","Very Low","Very Low",11,8,2,2,"Very Low","Very Low","Very Low","Very Low",10,9,2,2
"440",17031420800,2015,17031,17,"IL",705,-0.045098718,-0.058444768,-0.39366102,-0.057098731,"Low","Very Low","Very Low","Very Low",27,6,4,5,"Low","Very Low","Very Low","Very Low",26,7,6,7,"Low","Very Low","Very Low","Very Low",25,8,7,8
"441",17031421200,2015,17031,17,"IL",449,-0.031906851,-0.079777166,-0.42064774,-0.061044134,"Low","Very Low","Very Low","Very Low",35,3,3,4,"Low","Very Low","Very Low","Very Low",34,4,6,6,"Low","Very Low","Very Low","Very Low",32,5,6,7
"442",17031430101,2015,17031,17,"IL",553,-0.06557399,-0.15572892,-0.55414069,-0.088387728,"Very Low","Very Low","Very Low","Very Low",17,1,1,1,"Very Low","Very Low","Very Low","Very Low",15,1,3,2,"Very Low","Very Low","Very Low","Very Low",15,1,3,2
"443",17031430102,2015,17031,17,"IL",383,-0.039238442,-0.07222902,-0.3466779,-0.052429922,"Low","Very Low","Very Low","Very Low",31,4,6,6,"Low","Very Low","Very Low","Very Low",30,5,8,8,"Low","Very Low","Very Low","Very Low",29,6,9,9
"444",17031430200,2015,17031,17,"IL",1304,-0.03035531,-0.0053729787,-0.3612442,-0.046063382,"Low","Low","Very Low","Very Low",36,27,5,8,"Low","Low","Very Low","Very Low",35,30,7,10,"Low","Low","Very Low","Very Low",33,33,8,11
"445",17031430300,2015,17031,17,"IL",1040,-0.040957116,-0.046359792,-0.59922671,-0.079334661,"Low","Very Low","Very Low","Very Low",30,8,1,1,"Low","Very Low","Very Low","Very Low",28,9,2,3,"Low","Very Low","Very Low","Very Low",27,11,2,3
"446",17031430400,2015,17031,17,"IL",901,-0.0212935,-0.057481572,-0.55019295,-0.07261546,"Moderate","Very Low","Very Low","Very Low",42,6,1,2,"Moderate","Very Low","Very Low","Very Low",41,7,3,4,"Low","Very Low","Very Low","Very Low",38,8,3,4
"447",17031430500,2015,17031,17,"IL",1050,-0.045274012,-0.062853009,-0.57076085,-0.078239918,"Low","Very Low","Very Low","Very Low",27,5,1,1,"Low","Very Low","Very Low","Very Low",26,6,2,3,"Low","Very Low","Very Low","Very Low",25,7,3,3
"448",17031430600,2015,17031,17,"IL",438,-0.04342873,-0.091352604,-0.33776602,-0.053880304,"Low","Very Low","Very Low","Very Low",28,2,6,5,"Low","Very Low","Very Low","Very Low",27,3,8,8,"Low","Very Low","Very Low","Very Low",27,4,9,8
"449",17031430700,2015,17031,17,"IL",549,-0.040551826,-0.088794321,-0.54692191,-0.077684112,"Low","Very Low","Very Low","Very Low",30,2,1,2,"Low","Very Low","Very Low","Very Low",29,3,3,3,"Low","Very Low","Very Low","Very Low",28,4,3,3
"450",17031430800,2015,17031,17,"IL",266,-0.023114685,-0.1283135,-0.26093617,-0.046584051,"Moderate","Very Low","Very Low","Very Low",41,1,10,8,"Low","Very Low","Very Low","Very Low",40,1,11,10,"Low","Very Low","Very Low","Very Low",37,2,12,11
"451",17031430900,2015,17031,17,"IL",298,-0.031477164,-0.0335657,-0.33852977,-0.046524633,"Low","Very Low","Very Low","Very Low",36,12,6,8,"Low","Very Low","Very Low","Very Low",34,14,8,10,"Low","Very Low","Very Low","Very Low",32,16,9,11
"452",17031431200,2015,17031,17,"IL",580,-0.004400963,-0.093621068,-0.20738316,-0.034590464,"Moderate","Very Low","Very Low","Very Low",52,2,14,13,"Moderate","Very Low","Very Low","Very Low",52,3,15,14,"Moderate","Very Low","Very Low","Very Low",45,4,16,16
"453",17031431301,2015,17031,17,"IL",897,-0.03801205,-0.13875091,-0.57892227,-0.086426184,"Low","Very Low","Very Low","Very Low",32,1,1,1,"Low","Very Low","Very Low","Very Low",30,1,2,2,"Low","Very Low","Very Low","Very Low",29,1,3,2
"454",17031431302,2015,17031,17,"IL",1323,-0.031251632,-0.15321156,-0.63246638,-0.093453616,"Low","Very Low","Very Low","Very Low",36,1,1,1,"Low","Very Low","Very Low","Very Low",34,1,1,1,"Low","Very Low","Very Low","Very Low",32,1,2,1
"455",17031431400,2015,17031,17,"IL",1157,-0.021040579,-0.11812195,-0.53447741,-0.077177458,"Moderate","Very Low","Very Low","Very Low",42,1,1,2,"Moderate","Very Low","Very Low","Very Low",41,1,3,3,"Low","Very Low","Very Low","Very Low",38,2,4,3
"456",17031440101,2015,17031,17,"IL",1223,-0.055914283,-0.15210047,-0.63977146,-0.096920222,"Low","Very Low","Very Low","Very Low",22,1,1,1,"Very Low","Very Low","Very Low","Very Low",20,1,1,1,"Very Low","Very Low","Very Low","Very Low",20,1,1,1
"457",17031440102,2015,17031,17,"IL",973,-0.039957806,-0.049665477,-0.50498646,-0.068582997,"Low","Very Low","Very Low","Very Low",31,7,2,3,"Low","Very Low","Very Low","Very Low",29,9,4,5,"Low","Very Low","Very Low","Very Low",28,10,4,5
"458",17031440201,2015,17031,17,"IL",1113,-0.029133758,-0.066327959,-0.48322088,-0.06661021,"Low","Very Low","Very Low","Very Low",37,5,2,3,"Low","Very Low","Very Low","Very Low",36,5,4,5,"Low","Very Low","Very Low","Very Low",33,7,5,6
"459",17031440202,2015,17031,17,"IL",660,-0.019674839,0.010069698,-0.25281578,-0.03059864,"Moderate","Low","Very Low","Very Low",43,40,11,16,"Moderate","Moderate","Very Low","Very Low",42,43,12,17,"Low","Moderate","Very Low","Very Low",38,46,13,19
"460",17031440300,2015,17031,17,"IL",784,0.011024021,-0.029679131,-0.21322782,-0.026790634,"Moderate","Very Low","Very Low","Very Low",60,14,14,18,"Moderate","Very Low","Very Low","Very Low",59,15,14,19,"Moderate","Very Low","Very Low","Low",52,17,16,21
"461",17031440600,2015,17031,17,"IL",366,-0.019038616,-0.013861231,-0.070066348,-0.011749107,"Moderate","Low","Low","Low",44,22,32,32,"Moderate","Low","Low","Low",42,24,29,30,"Low","Low","Low","Low",39,26,30,32
"462",17031440700,2015,17031,17,"IL",294,0.0058981529,-0.024881955,-0.39821124,-0.048424717,"Moderate","Very Low","Very Low","Very Low",58,16,4,7,"Moderate","Very Low","Very Low","Very Low",57,18,6,9,"Moderate","Very Low","Very Low","Very Low",50,20,7,10
"463",17031440800,2015,17031,17,"IL",334,-0.036587633,-0.12510434,-0.55678278,-0.082240872,"Low","Very Low","Very Low","Very Low",33,1,1,1,"Low","Very Low","Very Low","Very Low",31,1,3,2,"Low","Very Low","Very Low","Very Low",30,2,3,3
"464",17031440900,2015,17031,17,"IL",607,-0.015777564,-0.090067312,-0.42740282,-0.061134964,"Moderate","Very Low","Very Low","Very Low",45,2,3,4,"Moderate","Very Low","Very Low","Very Low",44,3,5,6,"Low","Very Low","Very Low","Very Low",40,4,6,7
"465",17031450300,2015,17031,17,"IL",687,-0.013554804,-0.03021743,-0.2826786,-0.037670597,"Moderate","Very Low","Very Low","Very Low",47,13,9,12,"Moderate","Very Low","Very Low","Very Low",46,15,10,13,"Moderate","Very Low","Very Low","Very Low",41,17,12,14
"466",17031460100,2015,17031,17,"IL",886,-0.074569456,-0.10726289,-0.4893848,-0.076698527,"Very Low","Very Low","Very Low","Very Low",14,1,2,2,"Very Low","Very Low","Very Low","Very Low",12,2,4,3,"Very Low","Very Low","Very Low","Very Low",11,2,5,4
"467",17031460200,2015,17031,17,"IL",752,-0.047720008,-0.14509384,-0.48271677,-0.07695324,"Low","Very Low","Very Low","Very Low",26,1,2,2,"Low","Very Low","Very Low","Very Low",24,1,4,3,"Low","Very Low","Very Low","Very Low",24,1,5,4
"468",17031460301,2015,17031,17,"IL",872,-0.062755086,-0.071057133,-0.45235673,-0.067236289,"Very Low","Very Low","Very Low","Very Low",18,4,3,3,"Very Low","Very Low","Very Low","Very Low",17,5,5,5,"Very Low","Very Low","Very Low","Very Low",17,6,5,6
"469",17031460302,2015,17031,17,"IL",1020,-0.063815728,-0.053707127,-0.55488783,-0.077474147,"Very Low","Very Low","Very Low","Very Low",18,7,1,2,"Very Low","Very Low","Very Low","Very Low",16,8,3,3,"Very Low","Very Low","Very Low","Very Low",16,9,3,3
"470",17031460400,2015,17031,17,"IL",854,-0.018912986,-0.049859684,-0.40749153,-0.054901406,"Moderate","Very Low","Very Low","Very Low",44,7,4,5,"Moderate","Very Low","Very Low","Very Low",42,9,6,7,"Low","Very Low","Very Low","Very Low",39,10,7,8
"471",17031460500,2015,17031,17,"IL",651,-0.043571342,-0.05126261,-0.30717829,-0.046082459,"Low","Very Low","Very Low","Very Low",28,7,7,8,"Low","Very Low","Very Low","Very Low",27,8,9,10,"Low","Very Low","Very Low","Very Low",26,10,10,11
"472",17031460600,2015,17031,17,"IL",237,-0.042853106,-0.097828753,-0.43159452,-0.065445535,"Low","Very Low","Very Low","Very Low",29,2,3,3,"Low","Very Low","Very Low","Very Low",27,2,5,5,"Low","Very Low","Very Low","Very Low",27,3,6,6
"473",17031460700,2015,17031,17,"IL",1096,-0.04072322,-0.056694265,-0.55278885,-0.074987389,"Low","Very Low","Very Low","Very Low",30,6,1,2,"Low","Very Low","Very Low","Very Low",29,7,3,4,"Low","Very Low","Very Low","Very Low",28,9,3,4
"474",17031461000,2015,17031,17,"IL",303,-0.063637055,-0.027445715,-0.33157825,-0.048628576,"Very Low","Very Low","Very Low","Very Low",18,15,6,7,"Very Low","Very Low","Very Low","Very Low",17,17,8,9,"Very Low","Very Low","Very Low","Very Low",16,19,9,10
"475",17031470100,2015,17031,17,"IL",332,-0.052621141,-0.13474047,-0.3624385,-0.062371764,"Low","Very Low","Very Low","Very Low",23,1,5,4,"Low","Very Low","Very Low","Very Low",22,1,7,6,"Low","Very Low","Very Low","Very Low",22,1,8,6
