"","V1","GISJOIN","FIPS","ADI_NATRANK","ADI_STATERNK","STATE"
"2751",62706,"G17003108124002",170318124002,"4","1",17
"2752",62707,"G17003108124003",170318124003,"6","1",17
"2753",62708,"G17003108125001",170318125001,"17","1",17
"2754",62709,"G17003108125002",170318125002,"9","1",17
"2755",62710,"G17003108125003",170318125003,"28","2",17
"2756",62711,"G17003108125004",170318125004,"27","2",17
"2757",62712,"G17003108126001",170318126001,"28","2",17
"2758",62713,"G17003108126002",170318126002,"48","5",17
"2759",62714,"G17003108126003",170318126003,"56","6",17
"2760",62715,"G17003108126004",170318126004,"20","2",17
"2761",62716,"G17003108127001",170318127001,"15","1",17
"2762",62717,"G17003108127002",170318127002,"39","4",17
"2763",62718,"G17003108127003",170318127003,"50","5",17
"2764",62719,"G17003108128011",170318128011,"57","6",17
"2765",62720,"G17003108128012",170318128012,"43","4",17
"2766",62721,"G17003108128021",170318128021,"47","5",17
"2767",62722,"G17003108128022",170318128022,"26","2",17
"2768",62723,"G17003108128023",170318128023,"42","4",17
"2769",62724,"G17003108129001",170318129001,"13","1",17
"2770",62725,"G17003108129002",170318129002,"15","1",17
"2771",62726,"G17003108129003",170318129003,"14","1",17
"2772",62727,"G17003108129004",170318129004,"19","2",17
"2773",62728,"G17003108130001",170318130001,"16","1",17
"2774",62729,"G17003108130002",170318130002,"21","2",17
"2775",62730,"G17003108130003",170318130003,"17","1",17
"2776",62731,"G17003108130004",170318130004,"23","2",17
"2777",62732,"G17003108130005",170318130005,"8","1",17
"2778",62733,"G17003108131001",170318131001,"30","3",17
"2779",62734,"G17003108131002",170318131002,"27","2",17
"2780",62735,"G17003108131003",170318131003,"28","2",17
"2781",62736,"G17003108131004",170318131004,"37","3",17
"2782",62737,"G17003108131005",170318131005,"19","2",17
"2783",62738,"G17003108132001",170318132001,"23","2",17
"2784",62739,"G17003108132002",170318132002,"15","1",17
"2785",62740,"G17003108132003",170318132003,"14","1",17
"2786",62741,"G17003108132004",170318132004,"15","1",17
"2787",62742,"G17003108132005",170318132005,"13","1",17
"2788",62743,"G17003108133011",170318133011,"64","6",17
"2789",62744,"G17003108133012",170318133012,"69","7",17
"2790",62745,"G17003108133013",170318133013,"54","5",17
"2791",62746,"G17003108133021",170318133021,"61","6",17
"2792",62747,"G17003108133022",170318133022,"65","7",17
"2793",62748,"G17003108134001",170318134001,"70","7",17
"2794",62749,"G17003108134002",170318134002,"56","6",17
"2795",62750,"G17003108134003",170318134003,"57","6",17
"2796",62751,"G17003108134004",170318134004,"55","5",17
"2797",62752,"G17003108134005",170318134005,"47","5",17
"2798",62753,"G17003108134006",170318134006,"66","7",17
"2799",62754,"G17003108135001",170318135001,"41","4",17
"2800",62755,"G17003108135002",170318135002,"54","5",17
"2801",62756,"G17003108135003",170318135003,"55","5",17
"2802",62757,"G17003108135004",170318135004,"44","4",17
"2803",62758,"G17003108135005",170318135005,"45","4",17
"2804",62759,"G17003108136001",170318136001,"59","6",17
"2805",62760,"G17003108136002",170318136002,"57","6",17
"2806",62761,"G17003108136003",170318136003,"60","6",17
"2807",62762,"G17003108137011",170318137011,"61","6",17
"2808",62763,"G17003108137012",170318137012,"61","6",17
"2809",62764,"G17003108137021",170318137021,"51","5",17
"2810",62765,"G17003108137022",170318137022,"62","6",17
"2811",62766,"G17003108137023",170318137023,"57","6",17
"2812",62767,"G17003108137024",170318137024,"52","5",17
"2813",62768,"G17003108138011",170318138011,"61","6",17
"2814",62769,"G17003108138012",170318138012,"68","7",17
"2815",62770,"G17003108138013",170318138013,"48","5",17
"2816",62771,"G17003108138021",170318138021,"80","8",17
"2817",62772,"G17003108138022",170318138022,"55","5",17
"2818",62773,"G17003108138023",170318138023,"55","6",17
"2819",62774,"G17003108138024",170318138024,"61","6",17
"2820",62775,"G17003108139001",170318139001,"60","6",17
"2821",62776,"G17003108139002",170318139002,"60","6",17
"2822",62777,"G17003108139003",170318139003,"76","8",17
"2823",62778,"G17003108139004",170318139004,"77","8",17
"2824",62779,"G17003108139005",170318139005,"73","8",17
"2825",62780,"G17003108140001",170318140001,"63","6",17
"2826",62781,"G17003108140002",170318140002,"71","7",17
"2827",62782,"G17003108140003",170318140003,"59","6",17
"2828",62783,"G17003108140004",170318140004,"57","6",17
"2829",62784,"G17003108141001",170318141001,"63","6",17
"2830",62785,"G17003108141002",170318141002,"71","7",17
"2831",62786,"G17003108141003",170318141003,"58","6",17
"2832",62787,"G17003108142001",170318142001,"64","6",17
"2833",62788,"G17003108142002",170318142002,"56","6",17
"2834",62789,"G17003108142003",170318142003,"67","7",17
"2835",62790,"G17003108142004",170318142004,"55","6",17
"2836",62791,"G17003108142005",170318142005,"54","5",17
"2837",62792,"G17003108142006",170318142006,"60","6",17
"2838",62793,"G17003108143001",170318143001,"57","6",17
"2839",62794,"G17003108143002",170318143002,"66","7",17
"2840",62795,"G17003108144001",170318144001,"68","7",17
"2841",62796,"G17003108144002",170318144002,"67","7",17
"2842",62797,"G17003108144003",170318144003,"61","6",17
"2843",62798,"G17003108144004",170318144004,"52","5",17
"2844",62799,"G17003108144005",170318144005,"69","7",17
"2845",62800,"G17003108144006",170318144006,"50","5",17
"2846",62801,"G17003108145001",170318145001,"49","5",17
"2847",62802,"G17003108145002",170318145002,"53","5",17
"2848",62803,"G17003108145003",170318145003,"57","6",17
"2849",62804,"G17003108146001",170318146001,"63","6",17
"2850",62805,"G17003108146002",170318146002,"44","4",17
"2851",62806,"G17003108146003",170318146003,"58","6",17
"2852",62807,"G17003108146004",170318146004,"49","5",17
"2853",62808,"G17003108146005",170318146005,"38","4",17
"2854",62809,"G17003108147001",170318147001,"49","5",17
"2855",62810,"G17003108147002",170318147002,"34","3",17
"2856",62811,"G17003108147003",170318147003,"42","4",17
"2857",62812,"G17003108147004",170318147004,"35","3",17
"2858",62813,"G17003108147005",170318147005,"48","5",17
"2859",62814,"G17003108148001",170318148001,"39","4",17
"2860",62815,"G17003108148002",170318148002,"41","4",17
"2861",62816,"G17003108148003",170318148003,"50","5",17
"2862",62817,"G17003108148004",170318148004,"42","4",17
"2863",62818,"G17003108148005",170318148005,"47","5",17
"2864",62819,"G17003108149001",170318149001,"46","4",17
"2865",62820,"G17003108149002",170318149002,"50","5",17
"2866",62821,"G17003108149003",170318149003,"47","5",17
"2867",62822,"G17003108149004",170318149004,"35","3",17
"2868",62823,"G17003108150001",170318150001,"54","5",17
